,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4,LDA_Component_5,LDA_Component_6,LDA_Component_7
cat__video_title_Coração Bandido - Marília Mendonça (COVER Agatha Souza),-0.06330690850282562,0.02637627201751723,-0.07218751659772528,-0.12092219583328556,0.15180129974964351,0.0033124335370629692,-0.0031795251603969265
cat__video_title_Coração Blindado - Grupo Revelação,-0.04875541934328739,-0.06359274226496438,-0.09300363853671412,-0.14375631422801785,0.16147380616811077,0.04083249868925609,0.01834678570813108
cat__video_title_Coração bandido (cover) @maiaramaraisaoficial @jamyscavalcant @mariliamendoncareal,0.057529794098643096,-0.07089997529693459,0.03700574773119175,0.049925977781108695,0.09310789451538103,0.06333233187106245,0.052836505195313625
cat__video_title_Coração na Cama - Hugo e Guilherme cover -Roni Silva & Gabriel,-0.009118779665888206,-0.02818437805370101,0.06836533700669267,-0.06955581135070177,0.0619230854696365,-0.32084777916308094,0.011981476085254027
cat__video_title_Coração na cama- Hugo e Guilherme  (Mirela Branquinho),-0.059258490112934686,-0.06781045747989949,-0.1711186362989386,-0.17909121517373708,0.17789441742401427,0.0771964751302305,-0.0034749483940388322
cat__video_title_Coração te deda- Márcio e Tchelo part. Day e Lara (Vídeo Oficial),-0.061233748159900576,-0.05298075391188878,-0.0397883977585304,-0.24055585980700936,0.22493042936887248,0.0941734508762584,0.023703978517187453
cat__video_title_Coraçãozinho - Giordano (Clipe Oficial),-0.04045775378354864,-0.06123513443458999,-0.033719047587409325,0.08344200228694733,0.11234707787175986,0.16184053610378635,-0.1419407482095353
cat__video_title_Corcovado - T. Jobim / Duo,-0.09805147084997465,0.07952102101274403,0.4148929642291026,-0.40534020968913365,-0.17204351379516944,0.13800216141067498,-0.180182064449856
cat__video_title_Corda & Platinela - Canto de Ossanha (Baden Powell),-0.04274981060090153,0.07703594470188152,0.046701692767475496,0.03846807583701745,-0.14432493789398054,0.05231895837322371,-0.010328717951737025
cat__video_title_Cordiais Saudações,-0.049990530737254346,-0.08414687284889773,-0.046689899891700304,0.08835102927241126,0.0342567800398832,0.24974935967984987,0.02373170159507101
cat__video_title_Corrida de Jangada - Bruna Kethily - Na Carreira,-0.06650703013407697,-0.04408041495796452,0.16062548167352086,0.2950603098748481,0.06911317436983598,0.16409483959757118,-0.022366693550548444
cat__video_title_Country roads (cover) com banjo,-0.0543919318582331,-0.04836482198586535,-0.08908605394160227,-0.057077988719973605,0.18013944961219086,0.046464998880663876,-0.019155428927941743
cat__video_title_Cover  Dupla João Allencar e Ricardo Teles,0.2555814144664726,-0.015443936607242434,0.0015350256821153293,0.06687029416812605,0.09117586914687384,-0.09669396747477023,0.04556903129796756
cat__video_title_Cover - John Lennon - Stand by me,-0.07587055189244604,-0.05377556004197239,-0.016059913280570715,0.02187881741825637,-0.11269469303796828,-0.42043455069394325,-0.061029934475923246
cat__video_title_Cover Homenagem ao malandro Raiz Bar 15 02 23 Renata Dalmora quarteto,-0.348585885975204,1.4659570858468653,-0.18914246814673433,-0.009828965597316441,-0.2107617891309351,-0.26374445285890347,-0.010303660026850334
cat__video_title_Cover Hurt - Johnny Cash,-0.040323970958226214,-0.043707511932125104,0.1683929018799761,0.2849832407634906,0.12459274019134053,0.13072642387435215,-0.03453206430214154
cat__video_title_Cover Nem Doeu (Matheus e Kauan),0.2793195549119714,0.07428116134288094,0.05492710404999135,0.06074947350402617,-0.014205735635849193,-0.12131463373941744,0.0809934263465687
cat__video_title_Cover O Rappa - Banda Reza Vela,-3.3995715361738323,-0.33177248556754674,-0.1360382734371626,-0.05173819921456117,0.2425225591384107,0.4813079253480125,-0.2082833725089303
cat__video_title_Cover Que Sorte a Nossa,0.3051412727370309,0.07017513420880854,-0.026302075420200233,-0.01685158582972398,0.17828784113438634,-0.14463035767670174,0.08260488145021298
cat__video_title_Cover bombonzinho,-0.0450517271215692,-0.0482287435717995,-0.0867112559563244,-0.1182490771294626,0.1282948641728835,0.09189588972194261,0.007092686848605563
cat__video_title_Cover de Lavender - Marillion - Lavender Exp,-0.06118687209044633,0.032715969843269105,-0.038427848812279994,0.01171797332929455,0.04629406791839431,-0.05871095871887547,0.028621730083719363
cat__video_title_Cowbell Acústico - Eventos e Casamentos,-0.04083013725525146,-0.0643859713123304,0.003853580484290883,0.002916625063274302,-0.12490887342105952,-0.4294943833513861,-0.10738647683554929
cat__video_title_Cowboy fora da lei - Raul Seixas,-0.010276085580702261,-0.06305825145655862,0.1271786719732059,0.19688588811865912,0.05693093290138104,0.07818128105743746,-0.008248550242894743
cat__video_title_Cowboy fora da lei - Raul Seixas (Adriano Borba cover),-0.04493024140999129,-0.05752919708423385,0.13056560604643067,0.23651443421560497,0.09578664119991635,0.046013810827618754,-0.013529518502736017
cat__video_title_Crazed Country Rebels - Cavaleiro do Tempo,0.05211866439048506,0.008611891002330316,0.06556023816877496,0.08844051285050708,-0.1566128502094942,-0.1049066938522075,-0.03965332665128668
cat__video_title_Crazy (Gnarls Barkley) + Baby One more Time (Britney Spears) + Price Tag (Jessie J) Medley - Cover,-0.0753771623273749,0.09720919352680876,0.17570269792990498,0.2781667501824069,0.019711538582370715,-0.08381403199843902,-0.029620092876985065
cat__video_title_Creep Radiohead Acoustic by Altair Araújo,-0.07087132032063234,-0.1231505156467647,0.00858739463002403,0.060664643543745664,-0.06451387093150282,0.03591383276835092,0.08902864742484437
cat__video_title_Criole Samba Show - Tv Globo,0.04682144966361506,0.2619079756979714,-0.07977889219490143,0.05423062298039428,-0.14980777014495283,0.01607673626631027,0.012985827945316365
cat__video_title_Cristian Fernandes Homenageia José Rico ao lado de Eduardo Costa - Rick - Rio Negro - Hugo e Tiago,-0.042510836457179485,-0.049967978022886696,-0.10013550988779353,-0.11332593099647469,0.1646681761377545,0.06500887609377609,0.0003182510936981343
cat__video_title_Cristopher Chaves -20 Versões-Video Oficial,0.2797542594861491,0.1546585889878288,-0.10575996400462001,-0.05950028496526981,-0.040249520869544655,0.005207874845808756,-0.0016811455287197687
cat__video_title_Crossroads - Anderson Camello Trio,0.01117757521733018,0.0474160276072081,0.024119682998294287,0.17456833501036503,0.0121030427964704,-0.06766082912577998,-0.0336109255164784
cat__video_title_Crssfire @Biohazard Live Session,0.11480769395961479,0.0503772652947844,-0.089655096380909,0.17685438917845053,-0.6000234045430253,0.1869787841404005,-0.2353874885674704
cat__video_title_Cruisin’ (Smokey Robinson) - Júlia Cascon e Greg Pinagé,-0.026651928228078055,0.08972953310490794,0.03296881019177562,-0.07301342477780126,-0.03810838100832026,-0.1423106396291867,0.009791928585266261
cat__video_title_Crying In The Rain ( A-ha ) - Adam Fauze,-0.007699969272376922,-0.06916209792528442,0.1065163528522837,0.1391357998930683,0.04098991752785444,0.05894125932438621,0.06494966244379168
cat__video_title_Cuidando de Longe // Sandro Dornelles,-0.03853734388189799,-0.04554730482933317,0.10478810734848855,0.2502039743566342,0.11452433618489036,0.12068727351111053,0.004073985016371808
cat__video_title_Curtindo a Vida (COVER) - Gabriel Maxx,0.014036063789595873,-0.104934910201076,-0.08361257183558232,0.032212598152054635,-0.10811787818777108,0.008445428074632036,-0.09604527506585103
cat__video_title_Curtindo a vida,0.44195295466923756,0.07365152560235858,-0.03981697607550457,-0.05476854743210962,0.013562143161643437,-0.01541376682143383,0.028122409343668123
cat__video_title_Curtindo a vida/ jogo de sedução (Marcelinho Sp sampa),-0.04766918272623048,0.41420086321932575,0.07757670812864922,0.4347738097706729,-0.49962987320948266,-0.1621513265214328,-0.09781240975716204
cat__video_title_Cyro Lima e Luma Mesquita - Asa Branca (Webclipe Oficial),-0.016643533429301447,-0.04991140443829591,-0.08436512073657845,-0.06340320811623103,0.14942572104058202,-0.01656694753543677,0.020688529399353717
cat__video_title_CÊ TA PREPARADA - MUNIQÛE JANDRE,0.09244024414809601,-0.1414543432734912,0.22726862913188606,0.3257454481320574,-0.32408423752830523,-0.03513650470740384,0.023143779378820912
cat__video_title_Célio Black faz participação especial no show da Thati Moraes no restaurante Lá Sirena Beach,0.25965583395885006,0.03672243228648773,-0.03062881833121588,-0.03383623731373479,-0.1259921701616681,0.027207827846245192,0.07573583529537495
cat__video_title_Céu Azul - Charlie Brown Jr. (Cover do GF),-0.059011125861702325,0.015885872633624544,0.01887095435484161,0.05007430834926966,0.106875273331652,-0.04016671310500081,-0.023202903175717847
cat__video_title_Céu Sem Luar,-0.1431220183675196,0.32790943829634617,0.030854251262761628,0.05245123296619123,0.2321511366120293,0.11571892017462555,-0.0037031069691116436
cat__video_title_Cê que sabe #cristianoaraujo #cêquesabe #vanera #sertanejo #felipearaujo #tiktokbrasil #top,0.008856387466019765,-0.030546346179082168,-0.002493930632847648,0.0755696174049316,-0.1562333944848617,0.08669969709416779,-0.03770259976106839
cat__video_title_D'Lucca & Gabriel - Invasão de Privacidade,0.004214005759724934,-0.003991847098418147,-0.06364677244304648,-0.09226261666411383,0.12653736721671377,0.003781537209708079,0.12855907641677708
cat__video_title_DANG&R DEMO V3,-1.4973761959497995,-0.26680996209454544,-0.039075053850810185,0.08834504185678639,0.039534676176724716,-0.12595235582006145,0.1122966234099508
cat__video_title_DANILIN - Paga Pra Ver feat. Grupo Zero19 (DVD Uma Nova História),-0.06063902813035302,-0.1101613347867277,-0.12536916679267213,-0.1395235699541915,0.1906900652645521,0.09286968397939435,-0.0011031623708827416
"cat__video_title_DANNE, LOTTEN - Calabria (Rework)",-0.04070376944958575,0.0333762827751299,-0.10904639526705205,0.006862588164111167,-0.2875837982410436,0.2392224842791837,-0.16649820366044452
cat__video_title_DARLAN CARVALHO - TUDO EM VOCÊ (CLIPE OFICIAL),0.4231999156016983,0.0805468407752669,0.003658701088398593,-0.032556265335166874,0.044459375251621636,-0.012221687553310559,-0.057603266974524475
cat__video_title_DAVID & DIEGO - TBTesão,-0.009634010844669492,-0.08054258956471885,0.005242209342588574,-0.08354540304198509,0.040566154746653184,0.0796479861251671,0.041008600347928345
cat__video_title_DAY & RUAN - Fala Duvido,0.02633874084834699,-0.12532747652889253,-0.014030630660260713,-0.017497803273269472,0.01909845972318998,0.03378019385905094,0.08147105721300436
cat__video_title_DB NA ESTRADA #EP01 | DANILO BORGES,0.023723556091125225,0.02630787756643032,0.052244550842907564,0.02614797103438974,-0.12227041208297142,-0.18561198111112867,-0.006737070295729006
cat__video_title_DEIXA TUDO COMO TÁ (Thiaguinho) por Samba Fervura,-0.07585203338561065,0.31406803045515946,-0.01417468476211229,0.07495246933882312,0.06966642201994236,-0.107564257783718,0.012031037512571174
cat__video_title_DESSE JEITO É RUIM PRA MIM - GRUPO GAMÔ (BARONETTI),0.02661551872852419,0.03261682020290033,0.0427786912139933,-0.04758723226337324,0.14811107786276115,-0.08591319630154698,0.08560859445940526
cat__video_title_DFS - Produções Rock/Pop Rock,-0.023696023057238738,0.006124550934129605,-0.025704681763274152,-0.08899359990655803,0.6778700138686523,1.709550380124706,0.10514021998631272
cat__video_title_DFS Produções - Trio no Ponto (Eclético),-0.06891933005321375,0.004072048696352241,-0.4600027739724162,-0.8441707072034507,0.005106708472081292,-0.621458634547532,-0.15186152065138475
cat__video_title_DIAS MELHORES - COVER JP SALES,-0.04748493289687816,-0.03620958759550989,-0.021813070209318785,-0.013902609624175399,0.15831897229941425,0.14084085377536235,-0.029864963078688044
cat__video_title_DJ ANDRE MARQUES E WALLY IGLESIAS ROYAL SP 2 08/ 05 /09,-0.0754822903869557,0.07582990816469908,-0.14039769460159265,0.013664219380845194,-0.2814353475122135,0.15141087659324817,-0.23915282946803929
cat__video_title_DJ Bruno Lobo @EUATOUR #LIVEMUSIKPROJECT,0.025648523750947894,0.007908570579341667,-0.01978554273652358,0.03927813682196246,-0.06238191488710522,0.01779332142940868,0.023634267039067614
cat__video_title_DJ CRIS COSTA - BARRETOS 2019 ( PALCO AMANHECER),-0.0032866130192062823,0.02023816326261625,0.03830142450883628,-0.11491250902454417,0.07574292335253237,0.09029136612532919,0.04581587546129514
cat__video_title_DJ CVIO - República Sesh,0.011077186483832616,-0.08692975816645336,-0.041227493775212884,-0.05754510892060956,-0.08383209046990084,0.17803764089946547,-0.11847018320975836
cat__video_title_DJ DAVID PIRES,-0.02446143248933031,-0.07634295311471812,-0.14229938895063476,0.027769444353473064,-0.6514801889517715,0.3054611818873595,-0.3150956761916353
cat__video_title_DJ DOUG MAYER - O SHOW,0.019082900041353906,-0.02897693724923969,-0.0776819404836393,-0.004201028998322412,0.058927103782366846,0.02854739888925263,-0.08315014728674326
cat__video_title_DJ Daniel Goncalves Encontro de moto e carros Cotia 21.07.2019,-0.0208997156301767,0.013139925092222697,0.29831973763399305,-0.23704050852367148,0.2647751655321749,0.03523757645462437,0.1877399786493716
cat__video_title_DJ FABIO KUPPER - VERDINHA VS DANÇARINA - IN SOROCABA SP,0.03942632715246421,-0.04025190325272138,0.03859235160361227,0.12990326180638262,-0.09999345860305818,0.08720074578993689,-0.03664603784169625
cat__video_title_DJ FERRIS  -  IBIZA AFTER MOVIE,-0.025777138701354528,-0.003868622594566973,-0.016619593201718595,0.07513286946557718,0.13179117962172476,0.1547211128040003,-0.0005451806272811876
cat__video_title_DJ Fino - Afro Beat Session,-0.04990515620542866,-0.018700160186765968,-0.06505784816719465,0.057764047955571655,-0.3867906040049836,0.27048434721454484,-0.16169176081167574
cat__video_title_DJ Jean Carlo @ Amerika Disco 2013 (Buenos Aires Argentina),-0.057346744471472436,0.0613404267416201,0.1607797545198714,0.13685186164472488,0.13043151036224787,-0.24157402138625408,0.058530797505869155
cat__video_title_DJ Karol Morgado @ Line UP DJ Ban #11,0.042477503668419986,0.04418086252397831,0.10170555988070003,0.023487331627472158,0.26680472895230756,-0.14866228658810027,0.17798176733414028
cat__video_title_DJ Maraskin & Fellipe Souljah,-0.0546482620991898,-0.06979847149850295,0.030336079084122846,-0.10776311782223522,0.19812042851661837,-0.027185890903243238,0.10456314988653038
cat__video_title_DJ Mauricio Caiçara,-0.11062579374823749,0.768261262970119,0.45912441235241896,-0.019996464578303206,1.382899569803417,-0.9292262656721317,0.6355137811514718
cat__video_title_DJ PEIXOTO - GIRA DISCO - EULINA RADIO,-0.01771676524680698,-0.05780982306487756,-0.014826503326846575,-0.11717407858844141,-0.11211249097681918,0.21666514973043274,0.005818901922420572
cat__video_title_DJ SET Ninja Musique São Paulo 2020,-0.036214978588359724,-0.08802927204136471,-0.1665082766259602,0.06723329595512255,-0.7539769495248229,0.39377647771063967,-0.34315613110798787
cat__video_title_DJ THIAGO ALLE - VIDEO PROMO 2018,0.3304749712359854,-0.024912408631801462,-0.1582658141070242,-0.09167921716722552,-0.21628311851875717,0.4286093729694689,0.03335713857007953
cat__video_title_DJs Lost at Night - Di Carlo Martins + Leitinho + Black Flava Part  2,0.29125671627586885,0.07347734677387868,-0.08087700079313624,0.08550131334533058,-0.3903189015793332,0.1800452393964975,-0.036348349379425667
cat__video_title_DODO BLACK - Agora viu que me perdeu e chora,-0.08418844997923841,0.2630159883552234,-0.03959533085680586,0.0907423235287943,-0.22671325634068476,0.06841370697854915,-0.07108028370503905
cat__video_title_DOIS PONTOS - Várias Queixas (Gilsons) #cover,-0.05002321745637305,-0.06432309862957697,0.15870266090987373,0.32191489908230936,0.11239026496419569,0.13400056699879317,-0.035301872801340936
cat__video_title_DONA PEU SHOW - Eventos,-0.04875166379061799,-0.08622078411256007,-0.090017084298217,0.23147542794786488,-0.8364001706455807,0.4062840581604028,-0.37624819198773846
cat__video_title_DU.ARTE Musical - Portfólio - 2019/01,0.11183723765225832,-0.01967872409529406,-2.44065278578513,2.0901749121757733,0.667096087917716,-1.4686591078055724,-0.8223762067098652
cat__video_title_DUDA BECKER - PROMOCIONAL VIDEO - Acoustic Solo,-0.023993434692117576,-0.1280210817014919,0.07980147535350993,0.10734139358203247,-0.08565901526550417,-0.22763792815329273,0.044929107062351856
